time,open,high,low,close,volume
2025-03-28 20:00:00+00:00,149.98,150.134,149.905,149.957,5167
2025-03-28 21:00:00+00:00,149.954,149.997,149.74,149.746,6039
2025-03-28 22:00:00+00:00,149.745,149.884,149.678,149.773,2215
2025-03-31 00:00:00+00:00,149.731,149.766,149.612,149.616,276
2025-03-31 01:00:00+00:00,149.617,149.732,149.394,149.473,3480
2025-03-31 02:00:00+00:00,149.473,149.62,149.295,149.613,5570
2025-03-31 03:00:00+00:00,149.61,149.631,149.063,149.294,10626
2025-03-31 04:00:00+00:00,149.3,149.375,149.019,149.15,9526
2025-03-31 05:00:00+00:00,149.152,149.193,148.717,148.887,6986
2025-03-31 06:00:00+00:00,148.887,148.944,148.729,148.918,5245
2025-03-31 07:00:00+00:00,148.916,149.145,148.83,149.078,5512
2025-03-31 08:00:00+00:00,149.078,149.245,148.945,149.035,5685
2025-03-31 09:00:00+00:00,149.036,149.091,148.801,148.995,8881
2025-03-31 10:00:00+00:00,148.995,149.163,148.698,149.138,10859
2025-03-31 11:00:00+00:00,149.137,149.286,148.956,149.052,9050
2025-03-31 12:00:00+00:00,149.049,149.245,148.96,149.191,7175
2025-03-31 13:00:00+00:00,149.191,149.426,149.16,149.32,6100
2025-03-31 14:00:00+00:00,149.32,149.405,149.149,149.37,7064
2025-03-31 15:00:00+00:00,149.37,149.637,149.346,149.595,7589
2025-03-31 16:00:00+00:00,149.596,149.796,149.399,149.663,11218
2025-03-31 17:00:00+00:00,149.664,149.882,149.51,149.51,13918
2025-03-31 18:00:00+00:00,149.509,149.955,149.457,149.905,10248
2025-03-31 19:00:00+00:00,149.904,149.981,149.796,149.891,6268
2025-03-31 20:00:00+00:00,149.891,150.097,149.866,150.019,6140
2025-03-31 21:00:00+00:00,150.02,150.265,150.006,150.117,6564
2025-03-31 22:00:00+00:00,150.115,150.148,149.869,149.955,6881
2025-03-31 23:00:00+00:00,149.953,150.005,149.886,149.95,2658
2025-04-01 00:00:00+00:00,149.942,149.942,149.85,149.891,256
2025-04-01 01:00:00+00:00,149.891,149.982,149.825,149.886,1634
2025-04-01 02:00:00+00:00,149.876,150.138,149.876,149.944,3295
2025-04-01 03:00:00+00:00,149.944,149.977,149.67,149.731,8769
2025-04-01 04:00:00+00:00,149.731,149.905,149.629,149.818,6605
2025-04-01 05:00:00+00:00,149.821,149.85,149.684,149.842,4205
2025-04-01 06:00:00+00:00,149.844,149.915,149.654,149.655,3693
2025-04-01 07:00:00+00:00,149.654,149.663,149.527,149.558,4122
2025-04-01 08:00:00+00:00,149.559,149.914,149.544,149.825,4429
2025-04-01 09:00:00+00:00,149.824,149.986,149.748,149.939,6591
2025-04-01 10:00:00+00:00,149.938,149.943,149.582,149.615,8244
2025-04-01 11:00:00+00:00,149.612,149.685,149.498,149.661,5898
2025-04-01 12:00:00+00:00,149.661,149.716,149.528,149.616,4931
2025-04-01 13:00:00+00:00,149.615,149.651,149.352,149.399,8641
2025-04-01 14:00:00+00:00,149.401,149.43,149.115,149.194,7716
2025-04-01 15:00:00+00:00,149.194,149.389,149.12,149.382,7079
2025-04-01 16:00:00+00:00,149.389,149.538,149.38,149.467,9879
2025-04-01 17:00:00+00:00,149.472,149.496,148.973,149.278,14907
2025-04-01 18:00:00+00:00,149.28,149.508,149.202,149.399,11364
2025-04-01 19:00:00+00:00,149.398,149.735,149.373,149.509,9351
2025-04-01 20:00:00+00:00,149.51,149.555,149.382,149.454,7613
2025-04-01 21:00:00+00:00,149.459,149.465,149.231,149.392,7602
